work	year	book	chapter	unigram_perplexity_orig	bigram_perplexity_orig	mdl_over_dl_orig	wc_orig	type_token_ratio_orig	unigram_perplexity_norm	bigram_perplexity_norm	mdl_over_dl_norm	wc_norm	type_token_ratio_norm
Pesti Gábor: Újtestamentum, 1536	1536	Jn	20	156.27871084389454	3.0844978715346936	0.39182156133828994	640	0.4765625	134.91866390615647	3.139090208316732	0.42159244264507423	583	0.45797598627787306
Pesti Gábor: Újtestamentum, 1536	1536	Jn	21	167.06324270365158	2.8748818942735856	0.40432831881763	598	0.48327759197324416	142.4794171846015	2.841201769687544	0.4291371994342291	551	0.46823956442831216
Sylvester János: Újtestamentum, 1541	1541	Mt	1	117.99856415964541	2.3466548132876373	0.39714933592484614	417	0.5587529976019184	116.29447617307453	2.336099739403717	0.40033277870216305	417	0.5563549160671463
Sylvester János: Újtestamentum, 1541	1541	Mt	2	156.27788059971718	2.649710755677317	0.4460321510589436	537	0.5493482309124768	148.2948669952262	2.741689018885597	0.43486190724335594	537	0.5251396648044693
Sylvester János: Újtestamentum, 1541	1541	Mt	3	132.68681524232264	2.4600278420078134	0.512621359223301	351	0.6524216524216524	132.6419140117125	2.443636757397464	0.517921868707209	351	0.6467236467236467
Sylvester János: Újtestamentum, 1541	1541	Mt	4	135.07704715583662	2.7687428336801485	0.46814159292035395	489	0.5521472392638037	131.70910077025948	2.804056775439133	0.4640582347588717	489	0.5357873210633947
Sylvester János: Újtestamentum, 1541	1541	Mt	5	197.39122017922438	3.211819757170436	0.4140453547915143	1009	0.47472745292368684	186.95888983697796	3.303803573636405	0.4039754894634584	1008	0.4494047619047619
Sylvester János: Újtestamentum, 1541	1541	Mt	6	171.25496090902936	3.121797772916919	0.41471814391879647	824	0.4575242718446602	163.41368072207135	3.0926610190881116	0.40044576523031206	824	0.4368932038834951
Sylvester János: Újtestamentum, 1541	1541	Mt	7	147.05219859344405	2.8998231369772407	0.4453672463015832	575	0.5147826086956522	141.79972155792404	2.9325589401215306	0.4336994374497723	575	0.49217391304347824
Sylvester János: Újtestamentum, 1541	1541	Mt	8	164.3867663724933	3.33206671356089	0.44957723241905545	727	0.5020632737276479	157.41009339577798	3.377013617350844	0.44519821920712316	727	0.4855570839064649
Sylvester János: Újtestamentum, 1541	1541	Mt	9	176.59517876707332	3.4739533690800837	0.4452723079652297	844	0.49170616113744076	166.27363452697824	3.5924277059459544	0.43983859134262654	844	0.47511848341232227
Sylvester János: Újtestamentum, 1541	1541	Mt	10	204.45273845319127	3.1786850866174783	0.4299952539155197	932	0.47746781115879827	194.87179506644108	3.2560853186676857	0.4243704305442729	932	0.463519313304721
Sylvester János: Újtestamentum, 1541	1541	Mt	11	170.65871527198405	2.9106177628758294	0.4666220138423755	656	0.5274390243902439	164.42634937251964	2.9883068417730425	0.4592693442250964	656	0.5167682926829268
Sylvester János: Újtestamentum, 1541	1541	Mt	12	209.69556662300155	3.5834424206986313	0.43346545866364666	1084	0.470479704797048	196.25975777933343	3.645633212505212	0.42293233082706766	1084	0.4511070110701107
Sylvester János: Újtestamentum, 1541	1541	Mt	13	200.62921686184194	4.121824311826458	0.39776432231020026	1293	0.43078112915699923	188.1026797429043	4.284875117253948	0.3879506527727872	1293	0.41299303944315546
Sylvester János: Újtestamentum, 1541	1541	Mt	14	151.13478144729868	3.454129705128069	0.44760699978916296	710	0.5028169014084507	138.468160326401	3.5982901912579313	0.4369984818911299	709	0.48801128349788436
Sylvester János: Újtestamentum, 1541	1541	Mt	15	182.49425989114943	3.1015054685488885	0.44899113709221194	796	0.5163316582914573	168.54967166561332	3.305364277288269	0.4381283836040217	796	0.4937185929648241
Sylvester János: Újtestamentum, 1541	1541	Mt	16	158.4170590180513	3.0480408174885194	0.4429854872149274	633	0.4960505529225908	156.9235193632166	3.0186207258177347	0.43470016591609384	633	0.4834123222748815
Sylvester János: Újtestamentum, 1541	1541	Mt	17	162.61347859860885	2.8352664382466046	0.4779505480499618	594	0.5454545454545454	159.240712981162	2.8703080452495917	0.47410358565737054	594	0.531986531986532
Sylvester János: Újtestamentum, 1541	1541	Mt	18	183.30601963285795	3.1580028991425304	0.4295933734939759	782	0.4731457800511509	181.7542346332185	3.1666415686581315	0.41727587533666793	782	0.4629156010230179
Sylvester János: Újtestamentum, 1541	1541	Mt	19	169.97439685282117	2.8313715696789807	0.445077484047402	645	0.5147286821705427	166.48609874135192	2.846055767822671	0.4370457209847597	643	0.5007776049766719
Sylvester János: Újtestamentum, 1541	1541	Mt	20	161.6691767823189	3.065192517442543	0.4326761744966443	723	0.48409405255878285	162.6348499431184	3.0441199034641695	0.4322678843226788	721	0.46879334257975036
Sylvester János: Újtestamentum, 1541	1541	Mt	21	193.13771134496307	3.7883473960405114	0.42393943722325383	1038	0.46724470134874757	184.01905366786437	3.8975531208121557	0.4177738411573664	1038	0.44990366088631983
Sylvester János: Újtestamentum, 1541	1541	Mt	22	165.33153876063923	3.6008347957091402	0.4415270018621974	785	0.49936305732484076	158.52575853638166	3.6522369287011944	0.43493216128415824	785	0.4853503184713376
Sylvester János: Újtestamentum, 1541	1541	Mt	23	161.77579683971217	3.1123747340435264	0.4217525961012935	757	0.49933949801849403	154.83422412042768	3.0633478319030214	0.4108947959565706	756	0.4801587301587302
Sylvester János: Újtestamentum, 1541	1541	Mt	24	188.39435392397542	3.7007760639089238	0.4519783564423402	894	0.5	181.67331250017503	3.780117650572799	0.4377489177489178	894	0.4742729306487696
Sylvester János: Újtestamentum, 1541	1541	Mt	25	166.69442201535762	3.358760416224958	0.3974314474140923	881	0.4335981838819523	160.22672042265103	3.435422887896066	0.383939774153074	881	0.40635641316685583
Sylvester János: Újtestamentum, 1541	1541	Mt	26	229.81610260814736	4.20808803073175	0.4141237113402062	1442	0.4368932038834951	218.0780724155881	4.305678011458641	0.405036504073643	1441	0.4115197779319917
Sylvester János: Újtestamentum, 1541	1541	Mt	27	215.51611698635904	3.987226501711792	0.4215315528243914	1241	0.467365028203062	204.98987083298636	4.101853517269425	0.4133268363990742	1241	0.44883158742949236
Sylvester János: Újtestamentum, 1541	1541	Mt	28	117.7367322667105	2.8370706630292535	0.4774742816601632	403	0.5483870967741935	113.58414023752094	2.9323643083648765	0.4693802713604694	403	0.5359801488833746
Sylvester János: Újtestamentum, 1541	1541	Mk	1	173.54969115810962	3.891380201310844	0.4481313307719176	870	0.5	164.6441318607008	3.781461668624733	0.45301645338208407	821	0.5079171741778319
Sylvester János: Újtestamentum, 1541	1541	Mk	2	139.94400779228195	3.5800914123065537	0.43995633187772926	710	0.48169014084507045	137.64384489963052	3.529356368023102	0.4361677744671098	685	0.47883211678832116
Sylvester János: Újtestamentum, 1541	1541	Mk	3	131.0815120525216	3.6874627267339477	0.4562200956937799	674	0.47181008902077154	130.14167352904363	3.4679692387734438	0.4559262948207171	628	0.49044585987261147
Sylvester János: Újtestamentum, 1541	1541	Mk	4	171.75242260066165	3.750269191225636	0.4335523913837167	849	0.46996466431095407	167.18581192178146	3.5603504293617814	0.4232884505973829	807	0.47335811648079307
Sylvester János: Újtestamentum, 1541	1541	Mk	5	144.24200203903058	4.564190622805034	0.4285220994475138	937	0.423692636072572	136.39233225444673	4.3924508902664545	0.41543985637342906	882	0.4308390022675737
Sylvester János: Újtestamentum, 1541	1541	Mk	6	190.42174237173987	4.536939052624355	0.4222466154409074	1296	0.4390432098765432	185.9092948963107	4.373817155318535	0.4262088120186845	1224	0.4477124183006536
Sylvester János: Újtestamentum, 1541	1541	Mk	7	171.17781147746805	3.3003979181336773	0.45818399044205493	770	0.5038961038961038	170.36342162384588	3.1005421064502867	0.44275436793422407	731	0.5102599179206566
Sylvester János: Újtestamentum, 1541	1541	Mk	8	157.21805485765216	3.6232381754349587	0.44299287410926363	774	0.4870801033591731	154.58493462527105	3.435142850667046	0.43135645392981736	729	0.48559670781893005
Sylvester János: Újtestamentum, 1541	1541	Mk	9	212.79761446878268	3.7425251720895663	0.4216593140742849	1118	0.4409660107334526	210.01780738761934	3.5615224794568223	0.41935483870967744	1063	0.4487300094073377
Sylvester János: Újtestamentum, 1541	1541	Mk	10	201.13941082975975	3.905902697182482	0.4195749147205458	1172	0.447098976109215	199.82865312422126	3.748703532606739	0.4124487004103967	1116	0.44802867383512546
Sylvester János: Újtestamentum, 1541	1541	Mk	11	152.1148595831286	3.470552958403698	0.44429795649307846	712	0.476123595505618	151.76399121922213	3.2466192363917097	0.4370725034199726	662	0.4984894259818731
Sylvester János: Újtestamentum, 1541	1541	Mk	12	201.83060056833406	4.0925389292996055	0.42861374407582936	1040	0.46442307692307694	195.83657285159845	3.999173319038159	0.42773044151820294	987	0.46707193515704154
Sylvester János: Újtestamentum, 1541	1541	Mk	13	164.34426927386582	3.7867320402891793	0.4702613706523976	749	0.5006675567423231	165.929498935904	3.5050307483268046	0.46463570515551766	709	0.5176304654442877
Sylvester János: Újtestamentum, 1541	1541	Mk	14	216.26951402099945	4.886142674448436	0.41442443860004047	1588	0.4093198992443325	213.95239106646693	4.707340133241893	0.4104831070413641	1486	0.4226110363391655
Sylvester János: Újtestamentum, 1541	1541	Mk	15	159.06448690892293	3.880161020349284	0.44313861043899067	907	0.46747519294377066	154.59071686324188	3.790439425992948	0.43131966918374687	863	0.46581691772885286
Sylvester János: Újtestamentum, 1541	1541	Mk	16	116.30062161449757	2.9973014657730492	0.4810938555030385	443	0.5395033860045146	115.2437934837151	2.801912213201592	0.47836879432624113	408	0.5686274509803921
Sylvester János: Újtestamentum, 1541	1541	Lk	1	214.88804975286706	4.486688233590823	0.42059765208110994	1446	0.44536652835408025	209.5950900615223	4.268297725388406	0.4203187250996016	1356	0.45427728613569324
Sylvester János: Újtestamentum, 1541	1541	Lk	2	175.6674587053376	4.1279898125515775	0.4364657659025353	1016	0.46161417322834647	175.43128877571877	3.9759380311168946	0.43458457672373174	950	0.47789473684210526
Sylvester János: Újtestamentum, 1541	1541	Lk	3	118.32549460094594	4.040101442260817	0.4413865546218487	766	0.4751958224543081	114.96365497267766	3.854796679319598	0.44155005382131324	731	0.4883720930232558
Sylvester János: Újtestamentum, 1541	1541	Lk	4	176.97249260878243	3.912039089050422	0.4572402044293015	903	0.4839424141749723	177.03837652388782	3.6513881271335	0.44853718716954527	844	0.5035545023696683
Sylvester János: Újtestamentum, 1541	1541	Lk	5	168.20454027301483	4.295368088791715	0.44743567899131026	950	0.46	169.91126947200974	3.973528091087628	0.4465675866949752	901	0.4739178690344062
Sylvester János: Újtestamentum, 1541	1541	Lk	6	180.3116965046534	4.26726080561467	0.42374060673531866	1121	0.44424620874219445	176.89316057829328	4.0784515882739	0.4227266155847911	1064	0.4492481203007519
Sylvester János: Újtestamentum, 1541	1541	Lk	7	209.87432660782534	3.953952633972534	0.43566560022256223	1137	0.4608619173262973	208.68408471157636	3.7238872637367844	0.4350014380212827	1075	0.4744186046511628
Sylvester János: Újtestamentum, 1541	1541	Lk	8	189.11034455853348	5.078228086336681	0.42283051834595226	1403	0.4105488239486814	188.12269292314775	4.915698122069697	0.42209288226021585	1316	0.4217325227963526
Sylvester János: Újtestamentum, 1541	1541	Lk	9	223.83875081941713	4.612617049529858	0.426940388626633	1418	0.43723554301833567	231.0943066277025	4.230252510112465	0.4269340974212034	1331	0.45154019534184825
Sylvester János: Újtestamentum, 1541	1541	Lk	10	209.1622300819744	3.4066200086029554	0.45309646355636723	943	0.48462354188759277	210.72410909782982	3.18453486571062	0.45308171745152354	888	0.5045045045045045
Sylvester János: Újtestamentum, 1541	1541	Lk	11	224.00404574047784	4.125417592646855	0.4330256921925667	1243	0.4561544650040225	230.12255680654945	3.7309608186661998	0.432330337371369	1165	0.4703862660944206
Sylvester János: Újtestamentum, 1541	1541	Lk	12	231.4937989750886	4.162589778217419	0.4250559284116331	1315	0.4494296577946768	237.03589159748847	3.8344815821000675	0.42135851798038504	1256	0.46337579617834396
Sylvester János: Újtestamentum, 1541	1541	Lk	13	185.06660878143714	3.3075045501735643	0.4527767283717416	807	0.49070631970260226	183.572282719297	3.135087076680477	0.44591393604421636	761	0.49934296977660975
Sylvester János: Újtestamentum, 1541	1541	Lk	14	168.07906009576465	3.474400163831086	0.4618966977138019	756	0.47354497354497355	173.75365726960672	3.158954839004993	0.4583333333333333	701	0.5035663338088445
Sylvester János: Újtestamentum, 1541	1541	Lk	15	146.0025767071429	3.6148916003586873	0.4423676012461059	746	0.4544235924932976	147.70160547045538	3.3059863275578425	0.4407055001160362	683	0.4802342606149341
Sylvester János: Újtestamentum, 1541	1541	Lk	16	157.969000102382	3.54065506980462	0.46866725507502205	721	0.4895977808599168	159.99929206614928	3.259910797233535	0.46203110704483075	682	0.5087976539589443
Sylvester János: Újtestamentum, 1541	1541	Lk	17	180.6814333955795	3.2287676618196643	0.4689748201438849	696	0.5172413793103449	188.6038061288896	2.892898551489343	0.4627039627039627	650	0.5492307692307692
Sylvester János: Újtestamentum, 1541	1541	Lk	18	191.54564673813513	3.4501501582224465	0.4486536675951718	844	0.4786729857819905	196.50908838299443	3.165587711700074	0.45029801961161314	781	0.5019206145966709
Sylvester János: Újtestamentum, 1541	1541	Lk	19	195.90836222538832	3.7691606891397194	0.44535743631881675	992	0.4647177419354839	203.90390565114274	3.4356018604638425	0.44374894264929793	929	0.4865446716899892
Sylvester János: Újtestamentum, 1541	1541	Lk	20	168.18143890356242	3.9200241881400633	0.4400642169104531	862	0.4767981438515081	171.61649505627494	3.764382212927875	0.4430729550478998	824	0.4854368932038835
Sylvester János: Újtestamentum, 1541	1541	Lk	21	169.30172769559832	3.6400809980125395	0.45614035087719296	754	0.48143236074270557	177.21302356382287	3.280181784456189	0.4537075827398408	708	0.519774011299435
Sylvester János: Újtestamentum, 1541	1541	Lk	22	210.10293741096723	4.590057017042603	0.42067195520298645	1362	0.4199706314243759	219.7525811496489	4.101186373147227	0.4252342134079572	1267	0.44435674822415155
Sylvester János: Újtestamentum, 1541	1541	Lk	23	185.03536875208474	4.309243330502366	0.4246691072937201	1119	0.4343163538873995	186.4684247946466	3.9917297897543693	0.4266115946304765	1040	0.4576923076923077
Sylvester János: Újtestamentum, 1541	1541	Lk	24	178.91029050851435	4.373411490274871	0.43379065823955604	1001	0.44755244755244755	188.20738878983275	3.8962002151786392	0.4400064422612337	917	0.495092693565976
Sylvester János: Újtestamentum, 1541	1541	Jn	1	171.12809769714684	3.862272088481099	0.4035356110827809	955	0.4178010471204188	166.70712025196315	3.744063407621589	0.40669603524229075	895	0.4335195530726257
Sylvester János: Újtestamentum, 1541	1541	Jn	2	114.6297833519518	3.0826739720855683	0.4689075630252101	476	0.48739495798319327	107.36783486250904	3.027974625007078	0.4606819763395964	452	0.4911504424778761
Sylvester János: Újtestamentum, 1541	1541	Jn	3	129.64308741831886	3.71846306050145	0.41000225275963054	709	0.4287729196050776	127.36653250232627	3.625452466487638	0.40059756377844175	687	0.438136826783115
Sylvester János: Újtestamentum, 1541	1541	Jn	4	164.95796619534792	4.095983036379967	0.41112828438948995	1058	0.4045368620037807	166.0175840289038	3.8295432443593973	0.41110397946084726	1003	0.42273180458624127
Sylvester János: Újtestamentum, 1541	1541	Jn	5	156.58886358899682	4.359818648000541	0.40652281337506174	976	0.39959016393442626	160.89619221364165	3.9938848971460774	0.3975700303746203	918	0.4139433551198257
Sylvester János: Újtestamentum, 1541	1541	Jn	6	175.8798695017989	4.661101557303159	0.37505543237250555	1463	0.35611756664388244	179.35750690758985	4.398829926527049	0.3762833083400623	1388	0.37247838616714696
Sylvester János: Újtestamentum, 1541	1541	Jn	7	163.8836265273586	4.153682204556058	0.4103135444851186	1008	0.39087301587301587	163.76914794232385	3.9555512480932125	0.4082790852946086	944	0.4004237288135593
Sylvester János: Újtestamentum, 1541	1541	Jn	8	164.79278462343467	4.52647928394003	0.37311332821693527	1219	0.35931091058244463	167.62394563740148	4.278550594790013	0.3727006131698214	1168	0.3690068493150685
Sylvester János: Újtestamentum, 1541	1541	Jn	9	138.1424791853476	4.041765693751542	0.39645416823840063	848	0.3714622641509434	138.30586082277102	3.8094721854588443	0.3890205371248025	809	0.37330037082818296
Sylvester János: Újtestamentum, 1541	1541	Jn	10	140.39377311360462	4.054173300151213	0.4269453642384106	802	0.4239401496259352	149.3498426557882	3.5795233694707775	0.4235901851054671	757	0.44914134742404227
Sylvester János: Újtestamentum, 1541	1541	Jn	11	155.01849983347282	4.634159923141791	0.40698181818181817	1113	0.3782569631626235	158.71405040984445	4.283778667548359	0.40459175916071155	1041	0.4015369836695485
Sylvester János: Újtestamentum, 1541	1541	Jn	12	172.3390950679258	4.2864347840902335	0.42229318734793186	1054	0.4146110056925996	175.36951985548222	3.8728531446362857	0.4249441073139572	978	0.434560327198364
Sylvester János: Újtestamentum, 1541	1541	Jn	13	149.91390318595748	3.575872920131676	0.40646425073457393	810	0.40987654320987654	158.08214998806184	3.1545001529234233	0.4100409836065574	759	0.4440052700922266
Sylvester János: Újtestamentum, 1541	1541	Jn	14	99.56794833803868	4.240244134742685	0.39851485148514854	670	0.3880597014925373	103.3159378561485	3.761096831651326	0.3903250575889429	622	0.40353697749196143
Sylvester János: Újtestamentum, 1541	1541	Jn	15	104.01211694145364	3.6676200566825763	0.405668241178105	540	0.4222222222222222	111.00344830001403	3.1947014897900883	0.4061032863849765	495	0.45252525252525255
Sylvester János: Újtestamentum, 1541	1541	Jn	16	120.422530542935	3.6060413540214284	0.3932038834951456	696	0.3864942528735632	122.81072392885757	3.3228811962927045	0.3918386274055182	657	0.4018264840182648
Sylvester János: Újtestamentum, 1541	1541	Jn	17	93.02665992388151	3.976041687213834	0.3899444606840105	569	0.36379613356766255	96.83756476604599	3.4916622259910643	0.3832317073170732	519	0.37764932562620424
Sylvester János: Újtestamentum, 1541	1541	Jn	18	141.69025373060887	4.0758194590062145	0.40425164189422746	919	0.3928182807399347	141.469226463353	3.838552346092463	0.4030445813700616	862	0.41299303944315546
Sylvester János: Újtestamentum, 1541	1541	Jn	19	158.7156207093487	4.074668724071436	0.4115173083144613	998	0.405811623246493	161.1835750526418	3.731312832779448	0.41247042919905375	930	0.4311827956989247
Sylvester János: Újtestamentum, 1541	1541	Jn	20	118.38848724105087	3.742115734914507	0.3913331859385364	741	0.3900134952766532	123.7534470942531	3.4884609755081395	0.3956197576887232	693	0.4227994227994228
Sylvester János: Újtestamentum, 1541	1541	Jn	21	136.96072399004407	3.2365574742276246	0.4164743885556068	688	0.436046511627907	134.59689284570453	3.0792837664793353	0.41210236785458026	659	0.4400606980273141
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	1	155.44464761121407	2.099085827865915	0.4634146341463415	444	0.6216216216216216	154.85734458862655	1.9793986685688474	0.44817175444481716	425	0.6211764705882353
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	2	169.61947753834167	2.597369319759709	0.4760158013544018	531	0.5819209039548022	157.763814384197	2.4009247598746013	0.45941943127962087	481	0.5613305613305614
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	3	136.38406485119566	2.1442929143293132	0.5465328467153284	327	0.6574923547400612	137.5035378812317	1.9623954975980227	0.535387578237843	304	0.6776315789473685
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	4	137.6163308453416	2.6785202132765504	0.49693251533742333	450	0.5666666666666667	132.46663115473487	2.5588185331290623	0.48074885199576123	424	0.5660377358490566
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	5	195.92548046286063	3.22773301185846	0.44023525341636394	855	0.49239766081871345	192.62714253810276	2.928928062498973	0.42213338179175	813	0.4883148831488315
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	6	177.1515727747882	3.013847698363818	0.45224839400428263	713	0.4992987377279102	166.61045769723893	2.8889480486148083	0.41854693140794225	675	0.47555555555555556
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	7	144.7083034082123	2.960845186590666	0.4670361726954492	548	0.5164233576642335	138.85217354442102	2.8070682645264986	0.45432022297925057	513	0.49902534113060426
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	8	178.22398307701133	3.1197902419148833	0.48985016916384727	661	0.5385779122541604	163.6447756321722	3.080260455746031	0.4698764809679859	618	0.5339805825242718
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	9	168.21530084517184	3.6233355273106067	0.47200340642963595	744	0.4905913978494624	159.18693750128853	3.560569187371434	0.4652622142536979	704	0.484375
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	10	188.86518292372395	3.2495457225040947	0.4702800725367721	779	0.49550706033376124	189.11012950627236	2.9832227660021884	0.45571488823281314	721	0.5006934812760055
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	11	162.88686366028963	2.8553955013152703	0.48216716580451946	562	0.5302491103202847	166.37263019934775	2.6179932624741173	0.47494305239179957	528	0.5473484848484849
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	12	215.7323337133235	3.70159718400703	0.450655737704918	987	0.46605876393110435	217.15491572787653	3.410425636317169	0.44562243502051985	928	0.4730603448275862
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	13	218.27566195175132	3.775862850935691	0.42184662662383016	1129	0.4534986713906112	214.4329310746593	3.4913439511912925	0.4080552697339409	1022	0.4500978473581213
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	14	156.3334532243184	3.372230902591456	0.48349921424829756	610	0.5393442622950819	152.40655837380575	3.1897211507235808	0.48894348894348894	564	0.5585106382978723
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	15	184.66528273684298	2.9640290703502608	0.4837295176552042	658	0.5486322188449848	181.8397683130732	2.8082129288883566	0.46836049856184087	625	0.5552
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	16	174.97883413226532	2.7148515996743114	0.4787262510034787	578	0.5311418685121108	170.19324559297095	2.583680231663373	0.4629680998613038	544	0.5349264705882353
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	17	176.5207426429323	2.5981695087655483	0.5069360675512666	525	0.5695238095238095	171.76339004367364	2.490955656864468	0.49200376293508935	493	0.5760649087221096
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	18	193.26120839212228	3.0154528446930735	0.4439423283839036	731	0.4952120383036936	206.55305510175842	2.519335054117713	0.44004524886877827	656	0.5228658536585366
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	19	179.97197947065385	2.661574084293218	0.47532729103726085	601	0.5307820299500832	180.6729690705313	2.4810001621123177	0.4645195077245352	565	0.5486725663716814
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	20	175.43796711115462	3.036742514706204	0.4801178203240059	637	0.5259026687598116	186.06353968951407	2.6892756234025565	0.46979517759917033	587	0.5570698466780238
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	21	217.2416400106502	3.5045080111100435	0.4589655735030184	937	0.4994663820704376	209.11901625495184	3.2884040450638494	0.4470141525716258	869	0.5005753739930955
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	22	171.33507188480746	3.209995817375132	0.4782222222222222	683	0.5300146412884333	171.42224534148428	2.9855985208696008	0.4656964656964657	648	0.5277777777777778
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	23	166.05636674577906	3.1410340278322875	0.4379668049792531	714	0.49719887955182074	168.488162770069	2.862175802485716	0.4279817510319357	661	0.5173978819969742
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	24	205.15166541455412	3.495911246980344	0.4727272727272727	867	0.5132641291810842	194.10998280096356	3.3573907451448597	0.455521472392638	807	0.5080545229244114
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	25	185.29604899300912	3.2582567110167613	0.4166351606805293	833	0.4429771908763505	181.8659133893372	3.0808727876898807	0.4009950248756219	784	0.4375
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	26	252.1329346459311	4.019376094651699	0.4407543589135334	1342	0.4582712369597616	254.19853257345122	3.6241588131497413	0.4314620604565083	1244	0.4702572347266881
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	27	245.4058173446659	3.6853123085326396	0.4441027012570206	1146	0.4895287958115183	251.51394895531698	3.3557672401170784	0.4415639013452915	1070	0.5009345794392523
Heltai Gáspár: Újtestamentum, 1565	1565	Mt	28	133.8690078079853	2.50267733991855	0.5006085192697769	370	0.6	132.24222693188537	2.3353596864171218	0.49049429657794674	347	0.5994236311239193
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	1	192.08644478020838	3.2955809607363356	0.47643131701395913	750	0.5373333333333333	185.33313429119684	3.1578811976195933	0.46475031472933276	706	0.5368271954674221
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	2	139.77579882871763	3.2902471685579737	0.454320987654321	570	0.5140350877192983	135.5456606598347	3.181930994339324	0.45807007466973004	541	0.5231053604436229
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	3	143.94432737523636	3.363640375920522	0.4686396959000815	578	0.5155709342560554	145.95330118090666	3.0519021653819722	0.47109085730561095	541	0.5341959334565619
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	4	156.5719787620933	3.551993880486621	0.4503091872791519	716	0.48743016759776536	159.9628803241782	3.2458933940303454	0.4464078121367124	664	0.5090361445783133
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	5	157.12440550175833	4.2161331095855505	0.4538730223957263	793	0.4691046658259773	164.8327904772212	3.770909925890607	0.45215157353885677	739	0.4952638700947226
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	6	200.80078610005202	4.09282701155966	0.45640266469282015	1055	0.4824644549763033	205.1109736239182	3.824535470322486	0.45801173201605433	989	0.5106167846309403
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	7	180.75044471725158	3.0687269654939175	0.4685251798561151	665	0.5323308270676692	187.12219603841666	2.782071677861932	0.4651272384542884	615	0.5626016260162602
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	8	168.1302976569644	3.219737787926855	0.46052031036056595	681	0.5080763582966226	167.7165205187281	2.949500840637928	0.4600287218764959	628	0.535031847133758
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	9	217.60890269437493	3.5729963093422366	0.4513992382844842	969	0.47678018575851394	231.33599429673487	3.1347413350913165	0.44283974247433444	893	0.49496080627099664
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	10	202.3944554176423	3.670341395626126	0.44558258642765686	958	0.477035490605428	210.36169695584985	3.2714637545577765	0.4427802086839448	882	0.5
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	11	169.5816789283802	3.062142763786979	0.45645645645645644	605	0.5190082644628099	170.97741054913362	2.7806423577184187	0.45487932843651624	560	0.5428571428571428
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	12	199.4410804521884	3.674173731069611	0.4517687661777394	884	0.48755656108597284	206.05697804317674	3.3269193067794816	0.4513647188129694	829	0.5102533172496985
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	13	173.06727134884602	3.2404984403167765	0.4813519813519814	654	0.5305810397553516	178.83905314114193	3.041163767361993	0.4710603112840467	623	0.5473515248796148
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	14	229.34721479105545	4.306462474225324	0.43157894736842106	1327	0.4468726450640543	230.36287696757995	3.9624839850984275	0.4307673236643114	1228	0.4609120521172638
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	15	185.15836816621328	3.352998032106165	0.47191235059760955	759	0.5164690382081687	190.6457630127921	3.126423222252716	0.46709704289879217	714	0.5364145658263305
Heltai Gáspár: Újtestamentum, 1565	1565	Mk	16	133.07672090082744	2.420979836421464	0.5140845070422535	367	0.5967302452316077	139.03911254640622	2.1923049326036095	0.5119721375707444	335	0.6298507462686567
Heltai Gáspár: Újtestamentum, 1565	1565	Lk	1	222.33533495273613	4.179263934746159	0.4481044126786824	1252	0.4704472843450479	219.99069373600994	3.9499587543301184	0.4444300852933575	1179	0.4817642069550466
